                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    181,                0.45561,                0.30582,                 2.1504,                0.98517,                0.97257,                0.98847,                0.84089,                0.66881,                0.30016,                 3.3417,               0.006436,               0.006436,               0.006436
                    182,                0.46391,                0.30872,                 2.1676,                0.96876,                0.98765,                0.98465,                0.83511,                0.68144,                 0.2999,                 3.3852,              0.0064162,              0.0064162,              0.0064162
                    183,                0.45566,                 0.3023,                 2.1533,                0.97158,                0.98457,                0.97439,                0.83529,                0.65583,                0.30389,                 3.3304,              0.0063964,              0.0063964,              0.0063964
                    184,                 0.4591,                 0.3081,                 2.1685,                0.97084,                 0.9835,                0.98177,                0.83333,                0.66991,                0.30249,                 3.3372,              0.0063766,              0.0063766,              0.0063766
                    185,                0.46306,                0.30382,                  2.177,                0.97321,                0.97745,                0.98595,                0.83735,                0.67874,                0.31128,                 3.3522,              0.0063568,              0.0063568,              0.0063568
                    186,                0.45442,                0.30048,                 2.1466,                0.95457,                0.98374,                 0.9678,                0.81383,                0.68432,                0.32804,                 3.3907,               0.006337,               0.006337,               0.006337
                    187,                0.47301,                0.31222,                  2.186,                0.98062,                0.99074,                0.98647,                0.84483,                0.65938,                0.28165,                   3.32,              0.0063172,              0.0063172,              0.0063172
                    188,                 0.4498,                0.29862,                 2.1431,                0.97584,                0.99288,                 0.9897,                0.84887,                0.65154,                0.27629,                 3.3225,              0.0062974,              0.0062974,              0.0062974
                    189,                0.47022,                0.32021,                  2.164,                0.96659,                0.98779,                0.98419,                0.83708,                0.66285,                0.30262,                 3.3394,              0.0062776,              0.0062776,              0.0062776
                    190,                0.44425,                0.29843,                 2.1469,                0.97185,                0.97643,                 0.9717,                0.82854,                0.66336,                 0.3118,                 3.3305,              0.0062578,              0.0062578,              0.0062578
                    191,                0.45375,                0.30397,                 2.1513,                 0.9792,                0.97952,                0.98084,                0.84049,                0.64288,                0.29319,                 3.3654,               0.006238,               0.006238,               0.006238
                    192,                0.44783,                 0.2941,                 2.1547,                0.97398,                0.98393,                0.97949,                0.83066,                0.66718,                0.31082,                 3.3636,              0.0062182,              0.0062182,              0.0062182
                    193,                0.44826,                0.29453,                 2.1267,                0.97214,                0.98457,                0.98169,                0.83459,                0.65617,                0.30315,                 3.3507,              0.0061984,              0.0061984,              0.0061984
                    194,                0.45016,                0.29923,                 2.1652,                0.96225,                0.98808,                0.98245,                0.84164,                0.64874,                0.29654,                 3.3437,              0.0061786,              0.0061786,              0.0061786
                    195,                0.44418,                 0.2995,                 2.1497,                0.96946,                0.98195,                  0.987,                0.85279,                 0.6532,                0.29428,                 3.3439,              0.0061588,              0.0061588,              0.0061588
                    196,                0.45026,                0.29165,                 2.1365,                 0.9788,                0.98912,                0.99157,                0.85205,                0.65627,                0.28631,                 3.3283,               0.006139,               0.006139,               0.006139
                    197,                0.44069,                0.28589,                 2.1444,                0.97455,                0.98189,                0.97875,                0.84069,                0.65679,                0.29852,                 3.3199,              0.0061192,              0.0061192,              0.0061192
                    198,                0.44322,                0.28891,                 2.1394,                 0.9773,                0.98897,                0.98045,                 0.8388,                 0.6533,                0.29052,                 3.3498,              0.0060994,              0.0060994,              0.0060994
                    199,                0.44311,                0.29917,                 2.1674,                0.97912,                0.98082,                0.98007,                0.83679,                0.66491,                 0.2826,                  3.366,              0.0060796,              0.0060796,              0.0060796
                    200,                0.44553,                 0.3016,                 2.1294,                0.97076,                0.99566,                0.98676,                0.84426,                0.65789,                0.27511,                 3.3494,              0.0060598,              0.0060598,              0.0060598
                    201,                0.43772,                0.29115,                 2.1434,                0.98033,                0.98956,                0.98989,                0.85467,                0.65447,                0.27036,                  3.357,                0.00604,                0.00604,                0.00604
                    202,                0.44037,                0.28951,                 2.1534,                0.98711,                0.98929,                 0.9893,                0.85781,                0.62875,                0.26004,                 3.3356,              0.0060202,              0.0060202,              0.0060202
                    203,                0.44922,                0.30423,                  2.145,                0.98551,                0.98064,                0.98391,                0.83696,                0.67095,                 0.2978,                 3.3438,              0.0060004,              0.0060004,              0.0060004
                    204,                0.43985,                0.28593,                 2.1464,                0.97936,                0.97755,                0.98182,                0.84368,                0.65656,                0.30298,                 3.3525,              0.0059806,              0.0059806,              0.0059806
                    205,                0.43473,                0.28662,                 2.1449,                0.97792,                0.98401,                0.97773,                0.84022,                0.65098,                0.30907,                 3.3565,              0.0059608,              0.0059608,              0.0059608
                    206,                0.44219,                0.29567,                 2.1526,                0.97818,                0.98148,                0.98073,                0.83886,                0.64403,                0.29138,                 3.3378,               0.005941,               0.005941,               0.005941
                    207,                0.45292,                 0.3072,                 2.1501,                0.97678,                0.98695,                0.98039,                0.83291,                0.66757,                0.29276,                 3.3608,              0.0059212,              0.0059212,              0.0059212
                    208,                0.44527,                0.28775,                 2.1461,                0.97562,                0.99623,                 0.9905,                 0.8494,                0.65488,                0.27478,                 3.3298,              0.0059014,              0.0059014,              0.0059014
                    209,                0.44439,                0.29316,                 2.1749,                0.97572,                0.99279,                0.98344,                0.83636,                0.67402,                0.28629,                 3.3458,              0.0058816,              0.0058816,              0.0058816
                    210,                0.44323,                0.29597,                 2.1536,                0.97784,                0.98457,                0.97921,                0.83456,                0.65635,                0.29876,                 3.3664,              0.0058618,              0.0058618,              0.0058618
                    211,                0.44919,                 0.3006,                 2.1519,                0.97824,                 0.9864,                0.98121,                0.83921,                0.65258,                0.29037,                 3.3322,               0.005842,               0.005842,               0.005842
                    212,                0.44686,                0.29373,                  2.118,                0.98465,                0.98765,                0.99284,                0.85576,                0.64805,                0.27443,                 3.3225,              0.0058222,              0.0058222,              0.0058222
                    213,                0.44675,                0.29389,                 2.1413,                0.98757,                0.97794,                0.99207,                0.85444,                0.63421,                0.27559,                  3.317,              0.0058024,              0.0058024,              0.0058024
                    214,                0.45434,                0.30227,                 2.1442,                0.98156,                0.98481,                0.97987,                0.84193,                0.64558,                0.30129,                 3.3083,              0.0057826,              0.0057826,              0.0057826
                    215,                0.45095,                 0.3001,                 2.1732,                0.96657,                0.98248,                0.98397,                0.84817,                0.64283,                0.29867,                 3.2984,              0.0057628,              0.0057628,              0.0057628
                    216,                0.44236,                0.29284,                 2.1411,                0.97854,                0.98711,                0.98685,                0.85411,                 0.6331,                0.27772,                 3.2948,               0.005743,               0.005743,               0.005743
                    217,                0.44901,                0.29473,                 2.1477,                0.97179,                0.99019,                0.98506,                0.85518,                 0.6354,                0.28073,                  3.293,              0.0057232,              0.0057232,              0.0057232
                    218,                0.43979,                0.29148,                 2.1336,                0.97515,                0.98952,                0.99013,                 0.8569,                0.64056,                0.27701,                 3.3112,              0.0057034,              0.0057034,              0.0057034
                    219,                 0.4424,                0.28983,                 2.1152,                0.98124,                0.99074,                0.98661,                 0.8525,                0.64355,                0.27346,                 3.2942,              0.0056836,              0.0056836,              0.0056836
                    220,                0.43901,                0.29355,                 2.1372,                0.97636,                0.99133,                0.98549,                0.84706,                0.64834,                0.27194,                 3.3164,              0.0056638,              0.0056638,              0.0056638
                    221,                0.43608,                0.29655,                 2.1312,                 0.9813,                0.98988,                0.98499,                0.84648,                0.64872,                0.28051,                 3.3376,               0.005644,               0.005644,               0.005644
                    222,                0.44305,                 0.3027,                 2.1836,                0.97933,                0.98639,                0.98026,                0.84949,                 0.6373,                 0.2792,                 3.3081,              0.0056242,              0.0056242,              0.0056242
                    223,                0.44129,                0.28601,                 2.1478,                0.97912,                0.98199,                0.98355,                0.85032,                0.63624,                0.27898,                 3.3021,              0.0056044,              0.0056044,              0.0056044
                    224,                0.43327,                0.29104,                 2.1181,                0.97973,                0.98615,                0.98592,                0.85383,                0.62491,                  0.279,                  3.306,              0.0055846,              0.0055846,              0.0055846
                    225,                0.44248,                 0.2905,                 2.1458,                0.98031,                 0.9898,                0.99005,                0.85034,                0.64436,                 0.2741,                 3.3198,              0.0055648,              0.0055648,              0.0055648
                    226,                0.43198,                0.28899,                  2.137,                0.98504,                0.99383,                0.98903,                0.85213,                0.64665,                0.26875,                 3.3219,               0.005545,               0.005545,               0.005545
                    227,                0.43201,                0.28287,                 2.1293,                0.98629,                0.98776,                0.99085,                0.85542,                0.64312,                 0.2678,                 3.3219,              0.0055252,              0.0055252,              0.0055252
                    228,                0.43164,                0.28678,                  2.155,                0.97257,                0.99383,                0.99072,                0.85347,                0.64634,                0.27192,                 3.3007,              0.0055054,              0.0055054,              0.0055054
                    229,                 0.4385,                0.28939,                 2.1323,                0.97566,                0.99021,                0.98917,                0.85431,                0.64634,                0.27172,                 3.3025,              0.0054856,              0.0054856,              0.0054856
                    230,                0.44929,                0.29621,                 2.1621,                0.96504,                0.99691,                0.98457,                0.84214,                0.65677,                0.28495,                 3.3089,              0.0054658,              0.0054658,              0.0054658
                    231,                0.43944,                0.28828,                 2.1621,                0.97209,                0.98708,                0.98216,                0.83721,                0.67082,                0.28968,                 3.3321,               0.005446,               0.005446,               0.005446
                    232,                0.43635,                 0.3019,                   2.13,                0.97199,                0.98799,                0.98013,                0.83965,                0.66673,                0.28618,                 3.3291,              0.0054262,              0.0054262,              0.0054262
                    233,                0.43961,                0.28641,                 2.1486,                0.97659,                0.98387,                0.98023,                0.84476,                0.65746,                0.28054,                 3.3418,              0.0054064,              0.0054064,              0.0054064
                    234,                0.43207,                 0.2921,                  2.123,                0.97596,                0.98595,                0.97917,                0.84489,                0.64201,                0.28571,                 3.3314,              0.0053866,              0.0053866,              0.0053866
                    235,                0.43784,                0.28783,                 2.1378,                0.96912,                0.98391,                0.97392,                0.83358,                0.64614,                0.28998,                 3.3642,              0.0053668,              0.0053668,              0.0053668
                    236,                0.44241,                0.28911,                  2.178,                0.96913,                0.98107,                0.97026,                0.82143,                0.66191,                 0.3067,                 3.3638,               0.005347,               0.005347,               0.005347
                    237,                0.42721,                0.29028,                  2.121,                0.97013,                0.98408,                0.97215,                0.82349,                0.67079,                0.30514,                  3.356,              0.0053272,              0.0053272,              0.0053272
                    238,                0.44124,                0.29998,                 2.1685,                0.97249,                0.98522,                0.97718,                0.83238,                0.66007,                0.29941,                 3.3394,              0.0053074,              0.0053074,              0.0053074
                    239,                0.43272,                0.28195,                 2.1459,                0.97014,                0.98765,                0.97503,                0.83015,                0.66073,                0.29437,                 3.3422,              0.0052876,              0.0052876,              0.0052876
                    240,                0.42735,                0.28435,                 2.1644,                0.96904,                 0.9872,                0.97481,                0.82819,                0.67527,                0.29589,                 3.3479,              0.0052678,              0.0052678,              0.0052678
                    241,                0.42495,                0.28934,                 2.1475,                0.97543,                0.98696,                0.98676,                0.84503,                0.65698,                0.27411,                 3.3286,               0.005248,               0.005248,               0.005248
                    242,                0.41891,                0.28227,                 2.1366,                0.97765,                0.98569,                0.98659,                 0.8457,                0.64869,                 0.2707,                 3.3321,              0.0052282,              0.0052282,              0.0052282
                    243,                0.42923,                0.28452,                 2.1153,                 0.9671,                0.99612,                0.97876,                0.84134,                0.64664,                0.27814,                 3.3367,              0.0052084,              0.0052084,              0.0052084
                    244,                0.42416,                0.28674,                   2.13,                0.96455,                0.99528,                0.97379,                0.83979,                0.63888,                 0.2818,                 3.3359,              0.0051886,              0.0051886,              0.0051886
                    245,                0.42903,                0.27802,                 2.1392,                0.97272,                0.98363,                0.97582,                0.83973,                0.63605,                0.28763,                  3.335,              0.0051688,              0.0051688,              0.0051688
                    246,                0.42562,                0.27583,                 2.1369,                0.97545,                0.98204,                0.97655,                0.84205,                0.63567,                0.27708,                 3.3415,               0.005149,               0.005149,               0.005149
                    247,                0.43941,                 0.2915,                 2.1216,                0.97935,                0.98593,                0.98566,                0.85198,                0.64323,                0.26804,                 3.3393,              0.0051292,              0.0051292,              0.0051292
                    248,                0.42943,                0.27783,                 2.1297,                0.97325,                0.98765,                0.98579,                0.84901,                0.64259,                0.27122,                 3.3294,              0.0051094,              0.0051094,              0.0051094
                    249,                0.42181,                0.28335,                 2.1372,                0.97212,                0.98699,                0.97627,                 0.8456,                0.64264,                  0.277,                 3.3315,              0.0050896,              0.0050896,              0.0050896
                    250,                0.42749,                0.28692,                 2.1176,                0.97112,                0.99048,                0.98127,                 0.8458,                0.63976,                0.27487,                 3.3221,              0.0050698,              0.0050698,              0.0050698
                    251,                0.41084,                0.27613,                  2.127,                0.98055,                0.98867,                0.98693,                0.84864,                  0.639,                0.26766,                  3.325,                0.00505,                0.00505,                0.00505
                    252,                0.42665,                0.28502,                 2.1368,                0.98157,                0.99096,                0.99214,                0.85829,                0.63623,                0.26122,                 3.3278,              0.0050302,              0.0050302,              0.0050302
                    253,                0.42235,                0.28228,                 2.1391,                 0.9842,                0.99073,                0.99336,                0.85771,                0.63274,                0.25875,                  3.318,              0.0050104,              0.0050104,              0.0050104
                    254,                0.42709,                 0.2829,                 2.1322,                0.97107,                0.99383,                 0.9931,                0.85672,                0.63519,                0.26353,                 3.3161,              0.0049906,              0.0049906,              0.0049906
                    255,                0.41996,                0.27814,                 2.1224,                0.97895,                 0.9888,                0.99242,                0.85929,                0.63589,                0.25872,                 3.3167,              0.0049708,              0.0049708,              0.0049708
                    256,                0.43259,                0.28682,                 2.1598,                0.98417,                0.99058,                0.98978,                0.86046,                0.63759,                0.25838,                 3.3214,               0.004951,               0.004951,               0.004951
                    257,                0.42126,                0.27781,                 2.1266,                0.98406,                0.99074,                0.99114,                0.85526,                 0.6349,                0.25856,                  3.333,              0.0049312,              0.0049312,              0.0049312
                    258,                0.40902,                0.27892,                 2.1171,                0.98324,                0.99074,                0.99202,                0.85594,                0.64182,                  0.261,                 3.3407,              0.0049114,              0.0049114,              0.0049114
                    259,                0.42006,                0.28101,                 2.0945,                0.98324,                 0.9906,                0.98945,                0.85641,                0.64319,                0.26081,                 3.3446,              0.0048916,              0.0048916,              0.0048916
                    260,                 0.4209,                0.27761,                 2.1395,                0.97931,                0.99617,                0.99164,                0.85035,                0.65378,                0.26095,                 3.3529,              0.0048718,              0.0048718,              0.0048718
                    261,                 0.4258,                0.27551,                 2.1368,                0.98481,                0.99019,                0.99103,                0.85448,                0.64777,                 0.2656,                  3.348,               0.004852,               0.004852,               0.004852
                    262,                0.41814,                0.27538,                   2.13,                 0.9845,                0.98698,                0.99041,                0.84887,                0.65178,                 0.2667,                 3.3419,              0.0048322,              0.0048322,              0.0048322
                    263,                0.42048,                0.27773,                 2.1174,                0.97328,                0.98341,                0.98473,                0.84668,                0.64413,                 0.2758,                 3.3401,              0.0048124,              0.0048124,              0.0048124
                    264,                0.41802,                0.27635,                 2.1238,                0.97631,                0.98848,                0.98486,                0.85099,                0.63386,                0.26705,                 3.3235,              0.0047926,              0.0047926,              0.0047926
                    265,                0.42277,                0.27443,                 2.1477,                0.97973,                0.98446,                0.97991,                0.84598,                0.63604,                0.27567,                 3.3215,              0.0047728,              0.0047728,              0.0047728
                    266,                0.42308,                0.28712,                 2.1223,                0.97882,                0.98335,                0.97721,                0.84002,                0.63256,                0.28595,                 3.3251,               0.004753,               0.004753,               0.004753
                    267,                0.41664,                0.27433,                 2.1189,                0.98054,                0.98535,                0.97814,                 0.8433,                 0.6317,                0.28564,                 3.3344,              0.0047332,              0.0047332,              0.0047332
                    268,                0.42771,                0.28197,                 2.1462,                0.96821,                0.98998,                0.97811,                0.84324,                0.63948,                0.28341,                 3.3376,              0.0047134,              0.0047134,              0.0047134
                    269,                0.41324,                0.27447,                 2.1261,                0.96981,                0.99074,                 0.9799,                0.84553,                0.64261,                 0.2803,                  3.334,              0.0046936,              0.0046936,              0.0046936
                    270,                0.40811,                0.27503,                 2.1163,                0.97329,                0.99074,                0.97904,                0.84243,                0.64622,                0.27951,                 3.3589,              0.0046738,              0.0046738,              0.0046738
                    271,                0.42164,                0.27783,                 2.1158,                 0.9746,                0.98449,                0.97925,                0.84137,                0.65271,                0.27555,                 3.3548,               0.004654,               0.004654,               0.004654
                    272,                0.41761,                0.27704,                 2.1249,                0.97479,                0.98761,                0.98172,                0.84352,                0.65545,                0.27129,                 3.3612,              0.0046342,              0.0046342,              0.0046342
                    273,                0.39912,                0.26536,                 2.1218,                0.97348,                0.98633,                0.97798,                0.83621,                0.66005,                0.28412,                  3.365,              0.0046144,              0.0046144,              0.0046144
                    274,                 0.4261,                0.28492,                 2.1257,                0.96526,                0.99321,                0.98405,                0.84359,                0.66197,                0.27487,                 3.3608,              0.0045946,              0.0045946,              0.0045946
                    275,                0.41486,                0.27412,                 2.1225,                0.97771,                0.99286,                0.99125,                0.85097,                0.65412,                0.26482,                 3.3716,              0.0045748,              0.0045748,              0.0045748
                    276,                0.41604,                0.27652,                 2.1378,                0.96996,                0.99827,                0.99136,                0.85061,                0.65068,                0.26286,                 3.3586,               0.004555,               0.004555,               0.004555
                    277,                0.41253,                0.27453,                 2.1224,                0.96444,                  0.993,                0.98392,                 0.8444,                0.65211,                0.27193,                 3.3318,              0.0045352,              0.0045352,              0.0045352
                    278,                0.40997,                0.26975,                 2.1287,                0.96844,                0.98457,                0.98049,                0.84089,                0.65227,                0.27937,                 3.3252,              0.0045154,              0.0045154,              0.0045154
                    279,                0.41642,                 0.2782,                 2.1164,                0.97232,                0.98601,                0.98077,                0.84256,                0.65194,                0.27593,                 3.3336,              0.0044956,              0.0044956,              0.0044956
                    280,                0.40717,                0.27415,                 2.1265,                0.97023,                0.99127,                0.97982,                0.84488,                0.65307,                0.27546,                 3.3384,              0.0044758,              0.0044758,              0.0044758
                    281,                0.41222,                0.27206,                  2.105,                0.97513,                0.98739,                0.98254,                0.84453,                0.65096,                0.27272,                 3.3163,               0.004456,               0.004456,               0.004456
                    282,                0.42394,                 0.2744,                 2.1416,                0.97024,                0.99383,                0.98266,                0.84558,                0.64753,                0.27483,                  3.317,              0.0044362,              0.0044362,              0.0044362
                    283,                0.40786,                0.26638,                 2.1313,                  0.969,                0.98956,                 0.9736,                0.83513,                 0.6483,                 0.2841,                  3.315,              0.0044164,              0.0044164,              0.0044164
                    284,                0.40658,                0.26423,                 2.1075,                0.97256,                0.98741,                0.97517,                0.83904,                0.64417,                0.28223,                 3.3181,              0.0043966,              0.0043966,              0.0043966
                    285,                0.41111,                0.27021,                 2.1137,                0.97277,                0.99049,                0.97589,                0.83912,                0.64158,                0.28112,                 3.3207,              0.0043768,              0.0043768,              0.0043768
                    286,                0.40794,                0.26678,                 2.1265,                0.97221,                0.98699,                0.97494,                0.83721,                0.64397,                0.28553,                 3.3189,               0.004357,               0.004357,               0.004357
                    287,                0.41258,                0.27284,                 2.1261,                0.97281,                0.98682,                0.97377,                0.83677,                0.64398,                0.28332,                  3.328,              0.0043372,              0.0043372,              0.0043372
                    288,                0.40549,                0.27246,                 2.1088,                0.97281,                 0.9866,                0.97358,                0.83646,                 0.6422,                0.28571,                 3.3302,              0.0043174,              0.0043174,              0.0043174
                    289,                 0.4158,                0.27109,                  2.123,                0.96988,                0.99074,                0.97455,                0.83799,                 0.6464,                0.28142,                 3.3316,              0.0042976,              0.0042976,              0.0042976
                    290,                0.41149,                0.27201,                 2.1202,                0.97003,                0.99299,                0.97918,                0.84463,                0.64577,                0.27699,                 3.3197,              0.0042778,              0.0042778,              0.0042778
                    291,                0.41845,                0.27449,                  2.142,                 0.9697,                0.99383,                0.98402,                0.84923,                0.64216,                0.26939,                 3.3188,               0.004258,               0.004258,               0.004258
                    292,                0.41561,                0.26895,                 2.1235,                0.96936,                0.99082,                0.98269,                0.84595,                0.64135,                0.27038,                 3.3164,              0.0042382,              0.0042382,              0.0042382
                    293,                0.40854,                 0.2653,                 2.1196,                0.97053,                0.99664,                0.98436,                0.85096,                 0.6413,                0.27114,                 3.3122,              0.0042184,              0.0042184,              0.0042184
                    294,                0.40147,                 0.2631,                 2.0938,                0.97434,                0.98765,                0.98161,                0.84591,                 0.6424,                 0.2781,                   3.31,              0.0041986,              0.0041986,              0.0041986
                    295,                0.42198,                0.27685,                  2.134,                0.97552,                0.98696,                0.97859,                0.83992,                   0.64,                 0.2815,                 3.3159,              0.0041788,              0.0041788,              0.0041788
                    296,                0.41308,                0.27247,                 2.1101,                0.97504,                0.98765,                0.98108,                 0.8496,                0.63894,                0.27432,                 3.3155,               0.004159,               0.004159,               0.004159
                    297,                0.40515,                0.26843,                 2.1184,                0.96837,                  0.993,                0.98085,                 0.8483,                0.63627,                 0.2711,                 3.3199,              0.0041392,              0.0041392,              0.0041392
                    298,                0.40749,                0.27172,                 2.1174,                0.97995,                 0.9896,                0.98803,                0.85342,                0.63745,                0.26643,                 3.3285,              0.0041194,              0.0041194,              0.0041194
                    299,                0.40111,                0.26623,                 2.1144,                0.97565,                0.98586,                0.98879,                 0.8562,                0.64117,                0.26944,                 3.3316,              0.0040996,              0.0040996,              0.0040996
                    300,                0.41523,                 0.2727,                 2.1427,                0.97862,                0.98517,                0.98754,                0.85338,                0.63928,                 0.2708,                 3.3313,              0.0040798,              0.0040798,              0.0040798
                    301,                0.40822,                0.27143,                 2.1479,                0.97578,                0.98488,                0.98601,                0.85058,                0.64086,                0.27157,                 3.3354,                0.00406,                0.00406,                0.00406
                    302,                0.40848,                0.27589,                 2.1384,                0.97573,                0.98495,                0.98549,                0.85135,                0.64031,                0.27137,                 3.3312,              0.0040402,              0.0040402,              0.0040402
                    303,                0.40522,                0.27094,                 2.1325,                0.97371,                0.98691,                0.98248,                0.84838,                0.64347,                0.27325,                 3.3348,              0.0040204,              0.0040204,              0.0040204
                    304,                0.40542,                  0.269,                  2.092,                0.97219,                0.99074,                0.98225,                0.84615,                0.64466,                0.27497,                 3.3269,              0.0040006,              0.0040006,              0.0040006
                    305,                0.40187,                0.26646,                 2.1342,                0.97734,                 0.9902,                0.98245,                0.84574,                0.64175,                0.26934,                 3.3228,              0.0039808,              0.0039808,              0.0039808
                    306,                0.40492,                 0.2691,                 2.1028,                0.97783,                0.99023,                0.98378,                0.84733,                 0.6389,                0.26293,                 3.3137,               0.003961,               0.003961,               0.003961
                    307,                0.40553,                0.26848,                 2.1177,                0.98254,                0.98765,                0.98355,                0.84794,                0.63835,                 0.2603,                 3.3144,              0.0039412,              0.0039412,              0.0039412
                    308,                0.40396,                0.26218,                 2.1077,                0.98018,                0.98761,                0.98249,                0.84642,                0.63717,                0.26351,                 3.3094,              0.0039214,              0.0039214,              0.0039214
                    309,                 0.4093,                 0.2673,                 2.1294,                0.97348,                 0.9872,                0.97808,                0.84586,                0.63776,                0.26926,                 3.3122,              0.0039016,              0.0039016,              0.0039016
                    310,                 0.3955,                 0.2605,                 2.1083,                0.97501,                0.98457,                0.97771,                0.84525,                 0.6394,                0.27008,                 3.3075,              0.0038818,              0.0038818,              0.0038818
                    311,                0.41019,                0.27104,                 2.1254,                0.97506,                0.98457,                0.97683,                 0.8467,                0.63825,                0.27089,                  3.311,               0.003862,               0.003862,               0.003862
                    312,                 0.4025,                 0.2647,                  2.095,                0.97397,                0.98457,                0.98028,                0.84988,                0.63857,                0.27187,                 3.3104,              0.0038422,              0.0038422,              0.0038422
                    313,                0.41022,                0.26688,                 2.1295,                0.97112,                 0.9869,                0.97862,                0.84897,                 0.6402,                0.27355,                 3.3134,              0.0038224,              0.0038224,              0.0038224
                    314,                 0.4088,                0.26651,                 2.1469,                0.97093,                0.98457,                0.97773,                0.84426,                0.64594,                0.28104,                 3.3187,              0.0038026,              0.0038026,              0.0038026
                    315,                0.39805,                0.26957,                 2.1051,                0.97229,                0.98314,                0.97702,                0.84415,                0.64148,                 0.2862,                 3.3139,              0.0037828,              0.0037828,              0.0037828
                    316,                0.40412,                  0.267,                 2.1158,                0.97195,                0.98401,                0.97583,                0.84122,                0.64411,                0.28637,                 3.3131,               0.003763,               0.003763,               0.003763
                    317,                0.40168,                0.26482,                 2.1245,                0.96849,                0.98773,                0.97752,                0.84237,                0.64315,                0.28476,                 3.3119,              0.0037432,              0.0037432,              0.0037432
                    318,                0.39899,                0.26207,                 2.1055,                 0.9691,                0.98867,                0.97777,                0.84443,                0.64138,                 0.2839,                 3.3117,              0.0037234,              0.0037234,              0.0037234
                    319,                0.41324,                0.27556,                 2.1058,                0.97074,                0.98412,                0.97608,                0.84314,                0.63764,                0.28545,                 3.3108,              0.0037036,              0.0037036,              0.0037036
                    320,                0.40486,                0.26787,                 2.1348,                0.97071,                0.98765,                0.97836,                0.84373,                0.63497,                0.28372,                 3.3176,              0.0036838,              0.0036838,              0.0036838
                    321,                0.40781,                0.26677,                 2.1191,                0.96711,                0.98765,                0.97546,                  0.842,                0.63242,                0.28037,                 3.3122,               0.003664,               0.003664,               0.003664
                    322,                0.39962,                 0.2799,                  2.112,                0.96462,                 0.9883,                0.97461,                0.84209,                0.63088,                0.28073,                 3.3075,              0.0036442,              0.0036442,              0.0036442
                    323,                0.40128,                0.26701,                 2.1013,                0.96735,                0.98765,                0.97237,                0.84264,                0.62993,                0.28276,                 3.3112,              0.0036244,              0.0036244,              0.0036244
                    324,                0.40011,                0.26926,                  2.125,                0.96627,                0.98728,                0.97174,                0.83848,                0.63285,                0.27938,                  3.308,              0.0036046,              0.0036046,              0.0036046
                    325,                0.40125,                0.26608,                 2.1099,                0.96231,                0.98986,                0.97129,                0.83572,                0.63381,                0.28074,                 3.3028,              0.0035848,              0.0035848,              0.0035848
                    326,                0.40418,                0.26129,                 2.1085,                0.96548,                0.99074,                0.97396,                0.83828,                0.63686,                0.27383,                 3.3044,               0.003565,               0.003565,               0.003565
                    327,                0.40179,                0.27614,                  2.108,                0.97279,                0.98492,                0.97598,                0.84067,                 0.6364,                0.27292,                 3.2975,              0.0035452,              0.0035452,              0.0035452
                    328,                0.39577,                0.26232,                 2.1176,                0.97425,                0.98326,                0.97875,                0.84244,                0.63479,                0.26859,                 3.2967,              0.0035254,              0.0035254,              0.0035254
                    329,                0.39955,                0.26534,                 2.0984,                 0.9658,                 0.9933,                0.98056,                0.84633,                0.63008,                0.26492,                 3.3009,              0.0035056,              0.0035056,              0.0035056
                    330,                 0.3934,                0.26018,                 2.1206,                0.97198,                0.98573,                0.98206,                0.84767,                0.63134,                0.26508,                 3.3003,              0.0034858,              0.0034858,              0.0034858
                    331,                0.40263,                0.26219,                 2.1038,                0.96634,                0.99074,                0.97745,                0.84258,                0.63292,                0.27056,                 3.3003,               0.003466,               0.003466,               0.003466
                    332,                0.39603,                0.26091,                 2.1107,                0.96608,                0.99074,                0.97632,                0.84282,                0.63297,                0.27095,                 3.2955,              0.0034462,              0.0034462,              0.0034462
                    333,                0.39251,                0.25832,                 2.1312,                0.96123,                0.99488,                0.97527,                0.83771,                0.63603,                0.27599,                 3.2957,              0.0034264,              0.0034264,              0.0034264
                    334,                0.41178,                0.26786,                 2.1447,                0.96748,                0.99123,                0.97588,                0.83696,                0.63786,                0.27364,                 3.2952,              0.0034066,              0.0034066,              0.0034066
                    335,                0.38378,                0.25797,                 2.0882,                0.96734,                0.99123,                0.97913,                0.84297,                0.63863,                0.26989,                 3.2967,              0.0033868,              0.0033868,              0.0033868
                    336,                0.39036,                0.25797,                 2.1215,                0.96473,                0.99381,                0.98127,                0.84744,                0.63905,                0.26412,                 3.3021,               0.003367,               0.003367,               0.003367
                    337,                0.38732,                0.25554,                 2.0776,                 0.9704,                0.98973,                0.97881,                0.84311,                0.64102,                0.26366,                 3.3047,              0.0033472,              0.0033472,              0.0033472
                    338,                0.39757,                0.27201,                 2.1317,                0.96976,                0.99074,                0.97548,                0.83921,                0.64021,                0.26801,                 3.3053,              0.0033274,              0.0033274,              0.0033274
                    339,                0.40039,                0.26323,                 2.1162,                0.96873,                0.99239,                0.97471,                0.83833,                  0.639,                0.26683,                 3.3071,              0.0033076,              0.0033076,              0.0033076
